date_mutation;valeur_fonciere;code_postal;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;surface_terrain;latitude;longitude
03/07/2019;360000;75008;4;Local_indu_com_ou_assimile;14;0;;48.871691;2.324805
03/07/2019;360000;75008;4;Local_indu_com_ou_assimile;15;0;;48.871691;2.324805
18/06/2019;30000;75001;3;Dependance;;0;;48.86532;2.330067
20/06/2019;60000;75008;3;Dependance;;0;;48.881948;2.325439
05/07/2019;285000;75008;2;Appartement;35;1;;48.871669;2.304678
02/07/2019;538000;75003;4;Local_indu_com_ou_assimile;62;0;;48.862422;2.362202
25/06/2019;2370000;75001;2;Appartement;136;3;;48.867222;2.332651
02/07/2019;884300;75003;2;Appartement;50;2;;48.865117;2.359174
28/06/2019;885000;75003;3;Dependance;;0;;48.862674;2.360113
28/06/2019;885000;75003;2;Appartement;83;2;;48.862674;2.360113
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;215;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;228;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;109;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;362;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;348;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;302;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;296;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;805;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;129;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;676;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;653;0;524;48.872997;2.304633
19/06/2019;102684000;75008;4;Local_indu_com_ou_assimile;65;0;524;48.872997;2.304633
01/07/2019;990000;75003;2;Appartement;71;2;;48.863572;2.362937
28/06/2019;201000;75003;4;Local_indu_com_ou_assimile;46;0;;48.862145;2.365356
05/06/2019;3780000;75003;4;Local_indu_com_ou_assimile;346;0;;48.860881;2.361892
05/06/2019;3780000;75003;4;Local_indu_com_ou_assimile;12;0;;48.860881;2.361892
05/06/2019;3780000;75003;4;Local_indu_com_ou_assimile;13;0;;48.860881;2.361892
01/07/2019;5000;75003;3;Dependance;;0;;48.862323;2.359729
01/07/2019;1445000;75003;2;Appartement;102;2;;48.862323;2.359729
26/06/2019;760950;75003;2;Appartement;51;2;;48.859858;2.363852
29/06/2019;150000;75001;2;Appartement;31;1;;48.860863;2.344146
19/06/2019;;75003;2;Appartement;18;1;;48.86789;2.35742
10/07/2019;241050;75003;2;Appartement;25;1;;48.865641;2.35805
26/06/2019;400000;75003;2;Appartement;42;2;;48.861268;2.365736
24/06/2019;630000;75003;2;Appartement;50;2;;48.857851;2.363848
18/06/2019;1085000;75001;2;Appartement;83;3;;48.863499;2.346617
08/07/2019;990000;75008;2;Appartement;66;2;;48.868093;2.306682
11/07/2019;145000;75003;2;Appartement;14;1;;48.863993;2.355544
20/06/2019;190000;75008;3;Dependance;;0;;48.878463;2.302062
20/06/2019;190000;75008;3;Dependance;;0;;48.878463;2.302062
13/06/2019;340000;75008;4;Local_indu_com_ou_assimile;45;0;;48.875179;2.305418
13/06/2019;3500000;75008;4;Local_indu_com_ou_assimile;450;0;;48.875179;2.305418
13/06/2019;3500000;75008;3;Dependance;;0;;48.875179;2.305418
03/07/2019;367000;75001;2;Appartement;37;1;;48.863699;2.340328
19/06/2019;35000;75003;3;Dependance;;0;;48.86205;2.357892
19/06/2019;487000;75003;2;Appartement;37;2;;48.862956;2.351847
27/06/2019;98940;75008;2;Appartement;8;1;;48.878085;2.301749
27/06/2019;98940;75008;3;Dependance;;0;;48.878085;2.301749
19/06/2019;;75008;2;Appartement;60;2;;48.869515;2.301629
19/06/2019;3500;75008;2;Appartement;134;5;;48.869515;2.301629
28/06/2019;17250;75008;2;Appartement;77;3;;48.869515;2.301629
28/06/2019;5500;75008;2;Appartement;62;2;;48.869515;2.301629
04/07/2019;50000;75008;3;Dependance;;0;;48.877898;2.301271
24/06/2019;127000;75003;2;Appartement;10;1;;48.864839;2.35796
08/07/2019;120000;75008;2;Appartement;12;1;;48.872267;2.308231
25/06/2019;704000;75008;2;Appartement;150;6;;48.877569;2.315841
16/07/2019;20000;75003;3;Dependance;;0;;48.867386;2.357807
08/07/2019;636000;75001;4;Local_indu_com_ou_assimile;25;0;;48.865112;2.32884
03/07/2019;615000;75003;2;Appartement;48;2;;48.866186;2.362364
09/07/2019;870000;75001;2;Appartement;51;1;;48.866808;2.327544
26/06/2019;222000;75001;4;Local_indu_com_ou_assimile;30;0;;48.860453;2.346758
27/06/2019;635000;75003;2;Appartement;49;2;;48.862762;2.364102
11/07/2019;980000;75008;4;Local_indu_com_ou_assimile;145;0;;48.871242;2.315262
11/07/2019;1002000;75001;2;Appartement;63;4;;48.866636;2.336549
05/07/2019;1600000;75008;2;Appartement;156;6;;48.872583;2.31666
28/06/2019;;75008;;;;;;48.875727;2.305659
28/06/2019;;75008;;;;;;48.875727;2.305659
28/06/2019;;75008;;;;;;48.875727;2.305659
28/06/2019;;75008;;;;;;48.875727;2.305659
24/06/2019;35000;75008;4;Local_indu_com_ou_assimile;124;0;;48.874973;2.325097
17/07/2019;810000;75008;2;Appartement;63;2;;48.876667;2.321206
28/06/2019;684500;75003;2;Appartement;80;2;;48.867617;2.359216
25/06/2019;365000;75008;3;Dependance;;0;;48.87023;2.313717
25/06/2019;365000;75008;2;Appartement;26;1;;48.87023;2.313717
02/07/2019;37000;75008;3;Dependance;;0;;48.877735;2.300788
01/07/2019;950000;75008;2;Appartement;72;3;;48.876058;2.322056
03/07/2019;19175;75008;3;Dependance;;0;;48.868865;2.304568
09/07/2019;891600;75008;2;Appartement;82;3;;48.871734;2.307091
01/07/2019;432000;75001;2;Appartement;45;2;;48.861483;2.341374
01/07/2019;387950;75001;2;Appartement;31;1;;48.859721;2.348505
01/07/2019;895000;75008;3;Dependance;;0;;48.873912;2.306525
01/07/2019;895000;75008;2;Appartement;86;4;;48.873912;2.306525
03/07/2019;330000;75008;2;Appartement;28;1;;48.878628;2.305905
08/07/2019;120000;75001;2;Appartement;22;2;;48.864218;2.345875
28/06/2019;7750;75008;2;Appartement;72;2;;48.869515;2.301629
16/07/2019;17750;75008;2;Appartement;50;2;;48.869515;2.301629
02/07/2019;17750;75008;2;Appartement;56;2;;48.869515;2.301629
27/06/2019;363000;75003;2;Appartement;33;2;;48.86341;2.358529
26/06/2019;2600000;75001;2;Appartement;130;4;;48.866689;2.324714
15/07/2019;1120000;75003;2;Appartement;95;6;;48.866883;2.360699
18/04/2019;280000;75001;2;Appartement;27;1;;48.858646;2.345016
11/07/2019;510000;75008;2;Appartement;44;2;;48.868577;2.304843
08/07/2019;640000;75003;2;Appartement;52;2;;48.865859;2.360137
04/07/2019;325000;75008;2;Appartement;47;2;;48.873097;2.30344
15/07/2019;1292390;75003;2;Appartement;106;5;;48.866193;2.353558
10/07/2019;220000;75001;2;Appartement;20;1;;48.859905;2.34793
17/07/2019;217370;75003;2;Appartement;17;1;;48.865641;2.35805
27/06/2019;1900000;75003;2;Appartement;75;3;;48.856136;2.366991
20/06/2019;2400000;75008;2;Appartement;195;5;;48.880418;2.313718
20/06/2019;2400000;75008;2;Appartement;91;3;;48.880418;2.313718
03/07/2019;10000;75008;4;Local_indu_com_ou_assimile;83;0;;48.872603;2.325453
03/07/2019;1990000;75008;4;Local_indu_com_ou_assimile;140;0;;48.872603;2.325453
12/07/2019;230000;75003;2;Appartement;22;2;;48.86264;2.363767
11/07/2019;255000;75003;2;Appartement;19;1;;48.862993;2.359381
25/06/2019;140000;75008;2;Appartement;36;1;;48.871669;2.304678
25/06/2019;98000;75008;4;Local_indu_com_ou_assimile;24;0;;48.871669;2.304678
15/07/2019;405000;75001;4;Local_indu_com_ou_assimile;30;0;;48.862223;2.340352
09/07/2019;270000;75003;4;Local_indu_com_ou_assimile;38;0;;48.863042;2.360646
02/07/2019;933270;75008;2;Appartement;56;2;;48.869515;2.301629
02/07/2019;933270;75008;3;Dependance;;0;;48.869515;2.301629
11/07/2019;429126;75008;2;Appartement;36;2;;48.874651;2.307776
05/07/2019;1490000;75003;3;Dependance;;0;;48.858213;2.366
05/07/2019;1490000;75003;2;Appartement;103;4;;48.858213;2.366
16/07/2019;135000;75001;2;Appartement;13;1;;48.859357;2.346377
12/07/2019;137000;75003;2;Appartement;18;2;;48.867935;2.360036
12/07/2019;120000;75003;2;Appartement;18;0;;48.867935;2.360036
28/06/2019;485000;75008;2;Appartement;30;2;;48.875086;2.301672
17/07/2019;235000;75003;2;Appartement;21;2;;48.864622;2.365018
27/06/2019;3508061;75008;2;Appartement;25;2;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;27;2;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;27;2;;48.870814;2.317269
27/06/2019;3508061;75008;4;Local_indu_com_ou_assimile;25;0;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;30;2;;48.870814;2.317269
27/06/2019;3508061;75008;4;Local_indu_com_ou_assimile;71;0;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;29;2;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;29;1;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;29;2;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;12;1;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;29;1;;48.870814;2.317269
27/06/2019;3508061;75008;4;Local_indu_com_ou_assimile;47;0;;48.870814;2.317269
27/06/2019;3508061;75008;2;Appartement;14;2;;48.870814;2.317269
27/06/2019;3508061;75008;4;Local_indu_com_ou_assimile;46;0;;48.870814;2.317269
27/06/2019;1000000;75008;4;Local_indu_com_ou_assimile;94;0;;48.870814;2.317269
27/06/2019;1000000;75008;3;Dependance;;0;;48.870814;2.317269
27/06/2019;1000000;75008;2;Appartement;97;4;;48.870814;2.317269
27/06/2019;1000000;75008;2;Appartement;30;2;;48.870814;2.317269
27/06/2019;509000;75003;2;Appartement;42;1;;48.864211;2.359963
26/06/2019;1218744;75003;2;Appartement;90;3;;48.862145;2.36009
16/07/2019;155000;75008;2;Appartement;36;1;;48.874085;2.317822
11/07/2019;36500;75008;3;Dependance;;0;;48.87344;2.311579
11/07/2019;1365000;75008;2;Appartement;101;4;;48.881415;2.323895
09/07/2019;200000;75008;4;Local_indu_com_ou_assimile;17;0;;48.871669;2.304678
18/07/2019;2400000;75008;3;Dependance;;0;;48.873767;2.31615
18/07/2019;2400000;75008;3;Dependance;;0;;48.873767;2.31615
18/07/2019;2400000;75008;4;Local_indu_com_ou_assimile;188;0;;48.873767;2.31615
11/07/2019;1640000;75008;2;Appartement;123;5;;48.877774;2.302572
11/07/2019;1640000;75008;3;Dependance;;0;;48.877774;2.302572
11/07/2019;2065000;75003;2;Appartement;140;5;;48.863217;2.359899
18/07/2019;205000;75003;2;Appartement;15;1;;48.866486;2.357717
16/07/2019;1380000;75001;2;Appartement;103;3;;48.864571;2.3365
15/07/2019;1700000;75008;2;Appartement;130;4;;48.870582;2.320893
12/07/2019;292140;75008;4;Local_indu_com_ou_assimile;27;0;;48.869939;2.30311
18/07/2019;386000;75008;4;Local_indu_com_ou_assimile;49;0;;48.878485;2.301298
04/07/2019;398020;75008;3;Dependance;;0;;48.882661;2.325299
04/07/2019;398020;75008;2;Appartement;28;2;;48.882661;2.325299
04/07/2019;398020;75008;3;Dependance;;0;;48.882661;2.325299
27/06/2019;1330000;75008;2;Appartement;118;4;;48.876469;2.321856
28/06/2019;21000000;75008;4;Local_indu_com_ou_assimile;1361;0;;48.871439;2.305956
28/06/2019;21000000;75008;4;Local_indu_com_ou_assimile;580;0;;48.871089;2.30569
04/07/2019;1200000;75008;4;Local_indu_com_ou_assimile;13;0;;48.871089;2.30569
08/07/2019;2550000;75008;4;Local_indu_com_ou_assimile;73;0;;48.871089;2.30569
22/07/2019;1132800;75008;2;Appartement;116;2;;48.872688;2.313418
02/07/2019;342500;75003;2;Appartement;12;0;;48.863937;2.363263
02/07/2019;342500;75003;4;Local_indu_com_ou_assimile;16;0;;48.863937;2.363263
10/07/2019;209100;75008;2;Appartement;20;1;;48.866936;2.301957
22/07/2019;832150;75003;2;Appartement;65;3;;48.866544;2.357634
09/07/2019;1240000;75003;2;Appartement;90;3;;48.859331;2.362974
09/07/2019;1240000;75003;3;Dependance;;0;;48.859331;2.362974
04/07/2019;585000;75003;2;Appartement;48;2;;48.857183;2.364992
05/07/2019;395000;75003;2;Appartement;34;2;;48.868325;2.357818
28/06/2019;1;75008;2;Appartement;43;2;;48.880103;2.316441
18/07/2019;6300000;75008;4;Local_indu_com_ou_assimile;47;0;;48.867104;2.307269
23/07/2019;7750000;75008;4;Local_indu_com_ou_assimile;623;0;230;48.882021;2.324037
23/07/2019;105000;75003;2;Appartement;40;4;;48.864766;2.354484
12/07/2019;54000;75008;3;Dependance;;0;;48.872648;2.313185
10/07/2019;1730000;75008;2;Appartement;148;5;;48.872615;2.30913
17/07/2019;697000;75008;2;Appartement;39;1;;48.87198;2.314611
28/06/2019;58700;75008;3;Dependance;;0;;48.881415;2.323895
25/06/2019;4000;75003;2;Appartement;33;2;;48.863133;2.35349
17/07/2019;565060;75001;2;Appartement;52;1;;48.85911;2.346962
15/07/2019;843000;75001;2;Appartement;61;2;;48.861535;2.34942
16/07/2019;450000;75003;2;Appartement;36;1;;48.859303;2.362587
17/07/2019;795000;75003;2;Appartement;22;2;;48.861707;2.363117
17/07/2019;795000;75003;2;Appartement;22;2;;48.861707;2.363117
19/07/2019;396000;75001;2;Appartement;34;2;;48.858828;2.345998
27/06/2019;63000;75008;3;Dependance;;0;;48.880142;2.320679
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;2;Appartement;9;1;;48.868481;2.304576
05/07/2019;2025000;75008;2;Appartement;9;1;;48.868481;2.304576
05/07/2019;2025000;75008;2;Appartement;6;1;;48.868481;2.304576
05/07/2019;2025000;75008;2;Appartement;12;1;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;2;Appartement;9;1;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
05/07/2019;2025000;75008;3;Dependance;;0;;48.868481;2.304576
24/07/2019;1542800;75008;2;Appartement;139;4;;48.878248;2.320863
09/07/2019;324000;75001;2;Appartement;28;2;;48.862097;2.340182
12/07/2019;633000;75003;2;Appartement;59;4;;48.864473;2.352716
24/07/2019;15000;75003;3;Dependance;;0;;48.857127;2.365255
22/07/2019;45000;75001;3;Dependance;;0;;48.858889;2.344428
25/07/2019;106267200;75001;4;Local_indu_com_ou_assimile;3473;0;550;48.863216;2.339358
19/07/2019;477000;75008;2;Appartement;41;1;;48.873127;2.320373
17/07/2019;234000;75001;2;Appartement;18;1;;48.862131;2.3487
09/07/2019;1350000;75003;2;Appartement;152;4;;48.867943;2.36027
17/07/2019;700000;75003;4;Local_indu_com_ou_assimile;190;0;;48.864686;2.35198
17/07/2019;700000;75003;2;Appartement;65;2;;48.864686;2.35198
17/07/2019;50000;75003;2;Appartement;59;4;;48.864473;2.352716
25/07/2019;6000;75008;3;Dependance;;0;;48.873596;2.320047
25/07/2019;5000;75008;3;Dependance;;0;;48.873596;2.320047
03/07/2019;945000;75003;2;Appartement;178;6;;48.865751;2.359943
24/07/2019;1338000;75008;2;Appartement;118;4;;48.875423;2.321587
24/07/2019;560000;75008;2;Appartement;105;4;;48.873827;2.309351
24/07/2019;560000;75008;3;Dependance;;0;;48.873827;2.309351
24/07/2019;560000;75008;3;Dependance;;0;;48.873827;2.309351
24/07/2019;560000;75008;3;Dependance;;0;;48.873827;2.309351
26/07/2019;20000;75008;3;Dependance;;0;;48.877134;2.301966
10/07/2019;230000;75003;2;Appartement;17;2;;48.862514;2.361698
11/07/2019;150000;75008;2;Appartement;14;1;;48.871379;2.324216
25/07/2019;2000000;75008;2;Appartement;226;6;;48.868414;2.307424
25/07/2019;2000000;75008;3;Dependance;;0;;48.868414;2.307424
25/07/2019;2000000;75008;3;Dependance;;0;;48.868414;2.307424
16/07/2019;1460000;75008;2;Appartement;80;2;;48.865627;2.304497
16/07/2019;1460000;75008;3;Dependance;;0;;48.865627;2.304497
18/07/2019;25000;75001;3;Dependance;;0;;48.863418;2.334562
04/07/2019;1200000;75003;3;Dependance;;0;;48.866008;2.359327
04/07/2019;1200000;75003;2;Appartement;108;3;;48.866008;2.359327
04/07/2019;680000;75003;2;Appartement;50;1;;48.86205;2.357892
04/07/2019;680000;75003;3;Dependance;;0;;48.86205;2.357892
26/07/2019;90000;75003;3;Dependance;;0;;48.861423;2.362689
12/07/2019;352400;75008;2;Appartement;43;2;;48.875833;2.316697
12/07/2019;352400;75008;3;Dependance;;0;;48.875833;2.316697
23/07/2019;1420000;75003;2;Appartement;102;5;;48.866193;2.353558
23/07/2019;1432700;75001;2;Appartement;111;4;;48.861395;2.341817
11/07/2019;550000;75003;2;Appartement;40;4;;48.864237;2.351893
09/07/2019;1150000;75008;2;Appartement;74;3;;48.872507;2.315275
10/07/2019;250000;75003;2;Appartement;20;1;;48.863688;2.353747
12/07/2019;980000;75008;2;Appartement;84;4;;48.882343;2.324037
25/07/2019;460000;75008;2;Appartement;40;2;;48.876927;2.316138
25/07/2019;77300;75008;3;Dependance;;0;;48.877218;2.307218
26/07/2019;1060000;75008;2;Appartement;95;4;;48.880902;2.323794
24/07/2019;611300;75003;2;Appartement;50;2;;48.868518;2.356932
25/07/2019;270000;75008;3;Dependance;;0;;48.877218;2.307218
25/07/2019;270000;75008;3;Dependance;;0;;48.877218;2.307218
25/07/2019;270000;75008;2;Appartement;25;1;;48.877218;2.307218
12/07/2019;1408000;75008;2;Appartement;112;4;;48.876272;2.321851
12/07/2019;1408000;75008;3;Dependance;;0;;48.876233;2.322113
11/07/2019;37000;75008;3;Dependance;;0;;48.872708;2.305618
26/07/2019;260000;75003;2;Appartement;21;1;;48.867876;2.357551
25/07/2019;1100000;75001;2;Appartement;72;3;;48.868194;2.325143
25/07/2019;375000;75008;3;Dependance;;0;;48.877218;2.307218
04/07/2019;120000;75008;2;Appartement;275;5;;48.867145;2.300529
11/07/2019;1910000;75008;2;Appartement;160;3;;48.876641;2.30811
26/07/2019;1020000;75003;2;Appartement;80;3;;48.861336;2.365965
15/07/2019;1500000;75003;1;Maison;160;5;;48.857703;2.361578
15/07/2019;1500000;75003;2;Appartement;150;3;;48.857893;2.361321
15/07/2019;1500000;75003;3;Dependance;;0;;48.857893;2.361321
25/07/2019;400000;75008;4;Local_indu_com_ou_assimile;30;0;;48.871947;2.302407
23/07/2019;102000;75003;4;Local_indu_com_ou_assimile;81;0;;48.858437;2.364198
18/07/2019;8823530;75008;4;Local_indu_com_ou_assimile;140;0;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;2;Appartement;135;5;255;48.877958;2.319431
18/07/2019;8823530;75008;4;Local_indu_com_ou_assimile;140;0;255;48.877958;2.319431
18/07/2019;8823530;75008;2;Appartement;135;5;255;48.877958;2.319431
18/07/2019;8823530;75008;2;Appartement;135;5;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;2;Appartement;31;2;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
18/07/2019;8823530;75008;3;Dependance;;0;255;48.877958;2.319431
22/07/2019;1000000;75003;4;Local_indu_com_ou_assimile;115;0;;48.859331;2.362974
18/07/2019;1697000;75008;2;Appartement;135;5;;48.872583;2.31666
18/07/2019;1984900;75008;2;Appartement;140;5;;48.873481;2.304074
18/07/2019;625000;75003;2;Appartement;47;2;;48.860761;2.356601
16/07/2019;450000;75003;2;Appartement;46;2;;48.86264;2.351545
03/07/2019;1364000;75003;2;Appartement;53;1;;48.858229;2.360099
23/07/2019;333980;75003;2;Appartement;23;2;;48.861707;2.363117
31/07/2019;645000;75003;2;Appartement;60;2;;48.858437;2.364198
25/07/2019;50000;75003;3;Dependance;;0;;48.868113;2.359149
30/07/2019;570000;75003;4;Local_indu_com_ou_assimile;70;0;;48.864511;2.364146
30/07/2019;850000;75003;2;Appartement;70;3;;48.861583;2.36153
11/07/2019;124520;75003;3;Dependance;;0;;48.856856;2.367696
29/07/2019;642000;75003;2;Appartement;60;3;;48.85777;2.366228
16/07/2019;500000;75003;4;Local_indu_com_ou_assimile;142;0;;48.864632;2.358202
23/07/2019;48500;75008;3;Dependance;;0;;48.878069;2.301014
18/07/2019;71000;75001;2;Appartement;17;1;;48.865322;2.334881
12/07/2019;600000;75003;2;Appartement;57;3;;48.863969;2.357312
26/07/2019;767000;75008;2;Appartement;63;3;;48.881153;2.324079
19/07/2019;126000;75003;4;Local_indu_com_ou_assimile;20;0;;48.867597;2.356213
19/07/2019;2138300;75008;2;Appartement;160;6;;48.874246;2.302849
24/07/2019;590000;75008;4;Local_indu_com_ou_assimile;68;0;;48.87947;2.318751
17/07/2019;315000;75008;4;Local_indu_com_ou_assimile;28;0;;48.871803;2.311651
19/07/2019;700000;75003;4;Local_indu_com_ou_assimile;60;0;;48.862814;2.354779
10/07/2019;1600000;75003;2;Appartement;46;2;139;48.85868;2.365494
10/07/2019;1600000;75003;2;Appartement;30;1;139;48.85868;2.365494
10/07/2019;1600000;75003;2;Appartement;95;4;139;48.85868;2.365494
10/07/2019;1600000;75003;4;Local_indu_com_ou_assimile;103;0;139;48.85868;2.365494
10/07/2019;1600000;75003;4;Local_indu_com_ou_assimile;28;0;139;48.85868;2.365494
10/07/2019;1600000;75003;4;Local_indu_com_ou_assimile;9;0;139;48.85868;2.365494
10/07/2019;1600000;75003;4;Local_indu_com_ou_assimile;103;0;139;48.85868;2.365494
10/07/2019;1600000;75003;2;Appartement;27;1;139;48.85868;2.365494
26/07/2019;35000;75003;3;Dependance;;0;;48.859107;2.359054
23/07/2019;225000;75008;3;Dependance;;0;;48.873649;2.321082
23/07/2019;225000;75008;3;Dependance;;0;;48.873649;2.321082
23/07/2019;225000;75008;3;Dependance;;0;;48.873649;2.321082
