valeur_fonciere,code_postal,type_local,surface,nombre_pieces_principales,month,year
570000,75003,0,1272,3,5,2020
177000,91250,5,798,4,7,2019
177000,91250,5,798,4,5,2020
793000,75003,0,1272,3,7,2019
793000,75003,0,1272,3,5,2020
280000,91470,1,150,7,7,2019
280000,91470,1,150,7,5,2020
1670000,75001,3,1272,7,7,2019
1670000,75001,3,1272,7,5,2020
365000,75019,0,32,2,7,2019
365000,75019,0,32,2,5,2020
10500,75003,3,1272,7,6,2019
10500,75003,3,1272,7,5,2020
138500,91680,5,312,4,6,2019
138500,91680,5,312,4,5,2020
255000,93160,0,70,3,6,2019
255000,93160,0,70,3,5,2020
520000,75003,2,1272,7,6,2019
520000,75003,2,1272,7,5,2020
315000,78360,0,74,4,6,2019
315000,78360,0,74,4,5,2020
270000,75003,0,1272,1,7,2019
28000,78280,6,30,1,7,2019
28000,78280,6,30,1,5,2020
2369100,75008,0,1272,5,7,2019
2369100,75008,0,1272,5,5,2020
130000,91400,0,23,1,7,2019
130000,91400,0,23,1,5,2020
2369100,75008,2,1272,7,7,2019
2369100,75008,2,1272,7,5,2020
679000,91250,1,180,8,7,2019
679000,91250,1,180,8,5,2020
205000,75003,0,1272,1,6,2019
205000,75003,0,1272,1,5,2020
349000,92800,0,50,3,6,2019
349000,92800,0,50,3,5,2020
133450,75008,2,1272,7,7,2019
133450,75008,2,1272,7,5,2020
249000,78120,0,60,3,7,2019
249000,78120,0,60,3,5,2020
275000,91800,0,62,3,7,2019
275000,91800,0,62,3,5,2020
361500,75003,0,1272,2,7,2019
361500,75003,0,1272,2,5,2020
292000,78800,0,3,4,7,2019
292000,78800,0,3,4,5,2020
2558675,75008,2,1272,7,6,2019
2558675,75008,2,1272,7,5,2020
230000,78120,1,91,6,6,2019
230000,78120,1,91,6,5,2020
279000,93330,0,65,3,6,2019
279000,93330,0,65,3,5,2020
573000,94440,5,1739,4,6,2019
573000,94440,5,1739,4,5,2020
2558675,75008,0,1272,4,6,2019
2558675,75008,0,1272,4,5,2020
237000,92370,0,1,4,6,2019
237000,92370,0,1,4,5,2020
239000,93200,0,69,3,6,2019
239000,93200,0,69,3,5,2020
10230000,75001,3,1272,7,7,2019
10230000,75001,3,1272,7,5,2020
690000,92600,0,85,5,7,2019
690000,92600,0,85,5,5,2020
476000,95300,1,150,7,7,2019
476000,95300,1,150,7,5,2020
430000,75008,0,1272,3,6,2019
430000,75008,0,1272,3,5,2020
140000,77310,5,315,4,6,2019
140000,77310,5,315,4,5,2020
339520,75003,0,1272,1,6,2019
339520,75003,0,1272,1,5,2020
1091000,92250,0,92,4,6,2019
1091000,92250,0,92,4,5,2020
445000,75008,3,1272,7,6,2019
445000,75008,3,1272,7,5,2020
167000,78580,5,342,4,6,2019
167000,78580,5,342,4,5,2020
1065000,75003,0,1272,6,7,2019
1065000,75003,0,1272,6,5,2020
406500,93100,0,56,3,7,2019
406500,93100,0,56,3,5,2020
230000,75008,2,1272,7,7,2019
230000,75008,2,1272,7,5,2020
184000,91100,0,74,4,7,2019
184000,91100,0,74,4,5,2020
550000,75014,0,43,4,7,2019
550000,75014,0,43,4,5,2020
248500,77970,1,125,7,7,2019
248500,77970,1,125,7,5,2020
2254700,75008,0,1272,7,6,2019
2254700,75008,0,1272,7,5,2020
524990,75012,0,48,2,6,2019
524990,75012,0,48,2,5,2020
2254700,75008,3,1272,7,6,2019
2254700,75008,3,1272,7,5,2020
460000,94450,1,180,8,6,2019
460000,94450,1,180,8,5,2020
1400000,75003,0,1272,5,6,2019
1400000,75003,0,1272,5,5,2020
179000,91000,0,94,4,6,2019
179000,91000,0,94,4,5,2020
595000,75003,0,1272,2,6,2019
549000,78000,0,103,4,6,2019
549000,78000,0,103,4,5,2020
173000,75008,3,1272,7,7,2019
173000,75008,3,1272,7,5,2020
300000,78280,0,72,3,7,2019
300000,78280,0,72,3,5,2020
605500,75003,3,1272,7,7,2019
605500,75003,3,1272,7,5,2020
585000,91410,1,190,8,7,2019
5000,75008,0,1272,5,7,2019
760000,75008,0,1272,3,7,2019
115000,75008,3,1272,7,6,2019
680000,75008,0,1272,2,6,2019
1491500,75008,2,1272,7,7,2019
1491500,75008,0,1272,5,7,2019
347300,75003,0,1272,1,6,2019
315000,75003,0,1272,2,6,2019
550000,75008,0,1272,2,7,2019
2260000,75008,0,1272,3,6,2019
2567829,75008,0,1272,5,7,2019
2567829,75008,0,1272,6,7,2019
600325,75008,0,1272,3,6,2019
450000,75003,0,1272,1,7,2019
408050,75003,0,1272,2,6,2019
50000,75003,2,1272,7,6,2019
1079105,75003,0,1272,4,6,2019
872400,75003,0,1272,3,6,2019
2825000,75008,0,1272,4,7,2019
940800,75003,3,1272,7,6,2019
43100000,75008,2,1263,7,7,2019
43100000,75008,3,1263,7,7,2019
43100000,75008,0,1263,1,7,2019
43100000,75008,0,1263,2,7,2019
43100000,75008,0,1263,6,7,2019
43100000,75008,0,1263,3,7,2019
43100000,75008,0,1263,5,7,2019
43100000,75008,0,1263,4,7,2019
43100000,75008,0,1263,8,7,2019
431347,75003,0,1272,1,6,2019
1000000,75001,3,1272,7,7,2019
949230,75003,3,1272,7,7,2019
1100000,75008,2,1272,7,7,2019
1100000,75008,0,1272,5,7,2019
1500000,75003,3,1272,7,6,2019
2272400,75008,0,1272,5,6,2019
13000000,75008,0,1272,5,7,2019
13000000,75008,0,1272,4,7,2019
156000,75003,0,1272,1,7,2019
360000,75008,3,1272,7,7,2019
30000,75001,2,1272,7,6,2019
285000,75008,0,1272,1,7,2019
538000,75003,3,1272,7,7,2019
2370000,75001,0,1272,3,6,2019
884300,75003,0,1272,2,7,2019
885000,75003,2,1272,7,6,2019
885000,75003,0,1272,2,6,2019
102684000,75008,3,524,7,6,2019
990000,75003,0,1272,2,7,2019
201000,75003,3,1272,7,6,2019
3780000,75003,3,1272,7,6,2019
5000,75003,2,1272,7,7,2019
1445000,75003,0,1272,2,7,2019
760950,75003,0,1272,2,6,2019
150000,75001,0,1272,1,6,2019
3508846,75003,0,1272,1,6,2019
241050,75003,0,1272,1,7,2019
400000,75003,0,1272,2,6,2019
630000,75003,0,1272,2,6,2019
1085000,75001,0,1272,3,6,2019
990000,75008,0,1272,2,7,2019
145000,75003,0,1272,1,7,2019
190000,75008,2,1272,7,6,2019
340000,75008,3,1272,7,6,2019
3500000,75008,3,1272,7,6,2019
3500000,75008,2,1272,7,6,2019
367000,75001,0,1272,1,7,2019
487000,75003,0,1272,2,6,2019
98940,75008,0,1272,1,6,2019
98940,75008,2,1272,7,6,2019
3508846,75008,0,1272,2,6,2019
3500,75008,0,1272,5,6,2019
17250,75008,0,1272,3,6,2019
5500,75008,0,1272,2,6,2019
50000,75008,2,1272,7,7,2019
127000,75003,0,1272,1,6,2019
120000,75008,0,1272,1,7,2019
704000,75008,0,1272,6,6,2019
20000,75003,2,1272,7,7,2019
636000,75001,3,1272,7,7,2019
870000,75001,0,1272,1,7,2019
222000,75001,3,1272,7,6,2019
635000,75003,0,1272,2,6,2019
980000,75008,3,1272,7,7,2019
1002000,75001,0,1272,4,7,2019
1600000,75008,0,1272,6,7,2019
3508846,75008,7,1272,7,6,2019
35000,75008,3,1272,7,6,2019
810000,75008,0,1272,2,7,2019
684500,75003,0,1272,2,6,2019
365000,75008,2,1272,7,6,2019
365000,75008,0,1272,1,6,2019
37000,75008,2,1272,7,7,2019
950000,75008,0,1272,3,7,2019
19175,75008,2,1272,7,7,2019
891600,75008,0,1272,3,7,2019
432000,75001,0,1272,2,7,2019
387950,75001,0,1272,1,7,2019
895000,75008,2,1272,7,7,2019
895000,75008,0,1272,4,7,2019
330000,75008,0,1272,1,7,2019
120000,75001,0,1272,2,7,2019
7750,75008,0,1272,2,6,2019
17750,75008,0,1272,2,7,2019
363000,75003,0,1272,2,6,2019
2600000,75001,0,1272,4,6,2019
1120000,75003,0,1272,6,7,2019
280000,75001,0,1272,1,4,2019
510000,75008,0,1272,2,7,2019
640000,75003,0,1272,2,7,2019
325000,75008,0,1272,2,7,2019
1292390,75003,0,1272,5,7,2019
220000,75001,0,1272,1,7,2019
217370,75003,0,1272,1,7,2019
1900000,75003,0,1272,3,6,2019
2400000,75008,0,1272,5,6,2019
2400000,75008,0,1272,3,6,2019
10000,75008,3,1272,7,7,2019
1990000,75008,3,1272,7,7,2019
230000,75003,0,1272,2,7,2019
255000,75003,0,1272,1,7,2019
140000,75008,0,1272,1,6,2019
98000,75008,3,1272,7,6,2019
405000,75001,3,1272,7,7,2019
270000,75003,3,1272,7,7,2019
933270,75008,0,1272,2,7,2019
933270,75008,2,1272,7,7,2019
429126,75008,0,1272,2,7,2019
1490000,75003,2,1272,7,7,2019
1490000,75003,0,1272,4,7,2019
135000,75001,0,1272,1,7,2019
137000,75003,0,1272,2,7,2019
120000,75003,0,1272,7,7,2019
485000,75008,0,1272,2,6,2019
235000,75003,0,1272,2,7,2019
3508061,75008,0,1272,2,6,2019
3508061,75008,3,1272,7,6,2019
3508061,75008,0,1272,1,6,2019
1000000,75008,3,1272,7,6,2019
1000000,75008,2,1272,7,6,2019
1000000,75008,0,1272,4,6,2019
1000000,75008,0,1272,2,6,2019
509000,75003,0,1272,1,6,2019
1218744,75003,0,1272,3,6,2019
155000,75008,0,1272,1,7,2019
36500,75008,2,1272,7,7,2019
1365000,75008,0,1272,4,7,2019
200000,75008,3,1272,7,7,2019
2400000,75008,2,1272,7,7,2019
2400000,75008,3,1272,7,7,2019
1640000,75008,0,1272,5,7,2019
1640000,75008,2,1272,7,7,2019
2065000,75003,0,1272,5,7,2019
205000,75003,0,1272,1,7,2019
1380000,75001,0,1272,3,7,2019
1700000,75008,0,1272,4,7,2019
292140,75008,3,1272,7,7,2019
386000,75008,3,1272,7,7,2019
398020,75008,2,1272,7,7,2019
398020,75008,0,1272,2,7,2019
1330000,75008,0,1272,4,6,2019
21000000,75008,3,1272,7,6,2019
1200000,75008,3,1272,7,7,2019
2550000,75008,3,1272,7,7,2019
1132800,75008,0,1272,2,7,2019
342500,75003,0,1272,7,7,2019
342500,75003,3,1272,7,7,2019
209100,75008,0,1272,1,7,2019
832150,75003,0,1272,3,7,2019
1240000,75003,0,1272,3,7,2019
1240000,75003,2,1272,7,7,2019
585000,75003,0,1272,2,7,2019
395000,75003,0,1272,2,7,2019
6300000,75008,3,1272,7,7,2019
7750000,75008,3,230,7,7,2019
105000,75003,0,1272,4,7,2019
54000,75008,2,1272,7,7,2019
1730000,75008,0,1272,5,7,2019
697000,75008,0,1272,1,7,2019
58700,75008,2,1272,7,6,2019
4000,75003,0,1272,2,6,2019
565060,75001,0,1272,1,7,2019
843000,75001,0,1272,2,7,2019
795000,75003,0,1272,2,7,2019
396000,75001,0,1272,2,7,2019
63000,75008,2,1272,7,6,2019
2025000,75008,2,1272,7,7,2019
2025000,75008,0,1272,1,7,2019
1542800,75008,0,1272,4,7,2019
324000,75001,0,1272,2,7,2019
633000,75003,0,1272,4,7,2019
15000,75003,2,1272,7,7,2019
45000,75001,2,1272,7,7,2019
106267200,75001,3,550,7,7,2019
477000,75008,0,1272,1,7,2019
234000,75001,0,1272,1,7,2019
1350000,75003,0,1272,4,7,2019
700000,75003,3,1272,7,7,2019
700000,75003,0,1272,2,7,2019
50000,75003,0,1272,4,7,2019
6000,75008,2,1272,7,7,2019
5000,75008,2,1272,7,7,2019
945000,75003,0,1272,6,7,2019
1338000,75008,0,1272,4,7,2019
560000,75008,0,1272,4,7,2019
560000,75008,2,1272,7,7,2019
20000,75008,2,1272,7,7,2019
150000,75008,0,1272,1,7,2019
2000000,75008,0,1272,6,7,2019
2000000,75008,2,1272,7,7,2019
1460000,75008,0,1272,2,7,2019
25000,75001,2,1272,7,7,2019
1200000,75003,2,1272,7,7,2019
1200000,75003,0,1272,3,7,2019
680000,75003,0,1272,1,7,2019
680000,75003,2,1272,7,7,2019
90000,75003,2,1272,7,7,2019
352400,75008,0,1272,2,7,2019
352400,75008,2,1272,7,7,2019
1420000,75003,0,1272,5,7,2019
1432700,75001,0,1272,4,7,2019
550000,75003,0,1272,4,7,2019
1150000,75008,0,1272,3,7,2019
250000,75003,0,1272,1,7,2019
980000,75008,0,1272,4,7,2019
460000,75008,0,1272,2,7,2019
77300,75008,2,1272,7,7,2019
1060000,75008,0,1272,4,7,2019
611300,75003,0,1272,2,7,2019
270000,75008,2,1272,7,7,2019
270000,75008,0,1272,1,7,2019
1408000,75008,0,1272,4,7,2019
1408000,75008,2,1272,7,7,2019
260000,75003,0,1272,1,7,2019
1100000,75001,0,1272,3,7,2019
375000,75008,2,1272,7,7,2019
120000,75008,0,1272,5,7,2019
1910000,75008,0,1272,3,7,2019
1020000,75003,0,1272,3,7,2019
1500000,75003,1,1272,5,7,2019
1500000,75003,0,1272,3,7,2019
1500000,75003,2,1272,7,7,2019
400000,75008,3,1272,7,7,2019
102000,75003,3,1272,7,7,2019
8823530,75008,3,255,7,7,2019
8823530,75008,2,255,7,7,2019
8823530,75008,0,255,5,7,2019
8823530,75008,0,255,2,7,2019
1000000,75003,3,1272,7,7,2019
1697000,75008,0,1272,5,7,2019
1984900,75008,0,1272,5,7,2019
625000,75003,0,1272,2,7,2019
450000,75003,0,1272,2,7,2019
1364000,75003,0,1272,1,7,2019
333980,75003,0,1272,2,7,2019
645000,75003,0,1272,2,7,2019
50000,75003,2,1272,7,7,2019
570000,75003,3,1272,7,7,2019
850000,75003,0,1272,3,7,2019
124520,75003,2,1272,7,7,2019
642000,75003,0,1272,3,7,2019
500000,75003,3,1272,7,7,2019
48500,75008,2,1272,7,7,2019
71000,75001,0,1272,1,7,2019
600000,75003,0,1272,3,7,2019
767000,75008,0,1272,3,7,2019
126000,75003,3,1272,7,7,2019
2138300,75008,0,1272,6,7,2019
590000,75008,3,1272,7,7,2019
315000,75008,3,1272,7,7,2019
1600000,75003,0,139,2,7,2019
1600000,75003,0,139,1,7,2019
1600000,75003,0,139,4,7,2019
1600000,75003,3,139,7,7,2019
35000,75003,2,1272,7,7,2019
225000,75008,2,1272,7,7,2019
2200000,75008,0,1272,2,7,2019
318500,75003,0,1272,2,7,2019
394000,75003,0,1272,3,7,2019
447150,75001,0,1272,2,7,2019
78000,75003,2,1272,7,7,2019
100000,75008,2,1272,7,7,2019
140000,75003,0,1272,1,7,2019
350000,75001,0,1272,1,7,2019
160000,75003,0,1272,2,8,2019
180000,75008,0,1272,1,7,2019
182500,75001,0,1272,1,7,2019
1816540,75008,0,1272,7,8,2019
1100000,75003,0,1272,2,7,2019
240000,75003,0,1272,1,7,2019
735000,75008,0,1272,1,7,2019
735000,75008,2,1272,7,7,2019
262500,75003,0,1272,1,8,2019
42000000,75001,3,281,7,7,2019
110000,75008,2,1272,7,7,2019
110000,75008,0,1272,1,7,2019
2800000,75003,3,1272,7,7,2019
2800000,75003,0,1272,3,7,2019
720000,75001,0,1272,2,7,2019
150810,75003,0,1272,1,7,2019
581300,75008,0,1272,2,7,2019
570000,75003,0,1272,2,8,2019
570000,75003,2,1272,7,8,2019
408000,75003,0,1272,1,7,2019
155000,75001,3,1272,7,7,2019
3004400,75008,3,1272,7,7,2019
3004400,75008,0,1272,1,7,2019
713500,75008,0,1272,2,7,2019
1645640,75008,0,1272,4,7,2019
120000,75003,2,1272,7,7,2019
127000,75008,0,1272,1,8,2019
468400,75003,0,1272,2,7,2019
2653000,75008,0,1272,5,7,2019
1125500,75008,3,1272,7,7,2019
2000,75008,3,1272,7,7,2019
770000,75003,0,1272,3,7,2019
1294250,75008,0,1272,1,7,2019
1294250,75008,3,1272,7,7,2019
685000,75003,0,1272,2,7,2019
625000,75008,3,1272,7,7,2019
900000,75008,3,1272,7,7,2019
435000,75003,0,1272,2,7,2019
4283800,75003,0,1272,3,7,2019
40000,75008,2,1272,7,7,2019
1600000,75008,0,1272,4,7,2019
2500000,75001,3,1272,7,6,2019
4200000,75008,0,1272,2,7,2019
4200000,75008,3,1272,7,7,2019
765000,75003,0,1272,3,7,2019
252000,75003,0,1272,1,5,2019
252000,75003,0,1272,2,5,2019
656100,75003,0,1272,4,7,2019
1607060,75008,0,1272,4,7,2019
220000,75008,3,1272,7,8,2019
790000,75003,0,1272,4,8,2019
2150000,75008,0,1272,5,7,2019
1420000,75008,0,1272,5,7,2019
2250000,75008,0,1272,2,7,2019
2250000,75008,2,1272,7,7,2019
552500,75003,0,1272,5,7,2019
425000,75003,0,1272,2,8,2019
2690000,75008,0,1272,1,7,2019
2690000,75008,0,1272,4,7,2019
4000,75003,0,1272,2,7,2019
1005000,75003,0,1272,4,7,2019
1875000,75003,3,1272,7,7,2019
2450000,75008,3,1272,7,7,2019
555800,75003,3,1272,7,7,2019
555800,75003,0,1272,1,7,2019
110000,75008,0,1272,3,7,2019
1643500,75008,0,1272,3,7,2019
1643500,75008,2,1272,7,7,2019
905000,75001,0,1272,2,8,2019
330000,75008,0,1272,2,8,2019
900000,75003,0,1272,2,8,2019
900000,75003,3,1272,7,8,2019
150000,75003,0,1272,2,8,2019
150000,75003,0,1272,3,8,2019
1586173,75003,0,1272,4,7,2019
1586173,75003,3,1272,7,7,2019
480000,75008,3,1272,7,7,2019
420000,75008,3,1272,7,7,2019
35773020,75008,3,346,7,7,2019
35773020,75008,2,346,7,7,2019
3508846,75003,0,1272,3,8,2019
3508846,75003,2,1272,7,8,2019
408000,75001,0,1272,2,7,2019
475000,75001,0,1272,2,7,2019
205000,75001,0,1272,2,7,2019
331911,75001,0,1272,1,8,2019
705700,75001,0,1272,2,8,2019
2060000,75001,0,1272,2,7,2019
80000,75008,2,1272,7,7,2019
3450000,75001,0,1272,5,7,2019
3020000,75008,3,1272,7,7,2019
3020000,75008,2,1272,7,7,2019
2900000,75003,0,1272,5,7,2019
15000,75001,0,1272,2,7,2019
1255260,75008,0,1272,4,8,2019
1255260,75008,0,1272,1,8,2019
1082,75001,0,1272,2,7,2019
352000,75001,0,1272,2,7,2019
775000,75003,0,1272,2,8,2019
610000,75001,3,1272,7,7,2019
1165450,75008,0,1272,3,7,2019
43000,75008,2,1272,7,7,2019
840000,75001,2,1272,7,7,2019
840000,75001,0,1272,2,7,2019
544960,75008,3,1272,7,7,2019
2900000,75008,3,1272,7,7,2019
3508846,75008,0,1272,6,7,2019
3508846,75008,2,1272,7,7,2019
2330000,75003,0,1272,2,7,2019
1140000,75003,3,1272,7,7,2019
110000,75008,2,1272,7,8,2019
1616207,75001,0,1272,5,8,2019
110000,75008,0,1272,1,8,2019
1559350,75008,0,1272,3,7,2019
90000,75008,2,1272,7,7,2019
883300,75008,0,1272,3,8,2019
370000,75003,0,1272,1,7,2019
370000,75003,2,1272,7,7,2019
1400000,75008,2,1272,7,6,2019
1400000,75008,0,1272,4,6,2019
1100000,75003,0,1272,4,8,2019
1194500,75008,0,1272,3,8,2019
2690000,75001,3,1272,7,8,2019
453654,75001,0,1272,1,7,2019
730000,75001,0,1272,4,7,2019
596000,75003,0,1272,3,7,2019
229630,75001,0,1272,1,8,2019
924282,75003,0,1272,3,8,2019
10000,75003,2,1272,7,7,2019
38000,75003,2,1272,7,7,2019
6500,75003,2,1272,7,7,2019
220000,75008,3,1272,7,7,2019
220000,75008,2,1272,7,7,2019
390000,75008,0,1272,2,7,2019
700000,75008,3,1272,7,7,2019
448250,75001,0,1272,2,8,2019
1270000,75003,2,1272,7,8,2019
1270000,75003,0,1272,5,8,2019
410000,75008,0,1272,3,8,2019
448000,75008,0,1272,5,7,2019
448000,75008,0,1272,2,7,2019
448000,75008,2,1272,7,7,2019
340000,75003,0,1272,2,7,2019
280373,75003,0,1272,1,7,2019
55000,75003,2,1272,7,7,2019
592330,75003,0,1272,3,8,2019
91500,75003,2,1272,7,7,2019
781800,75003,0,1272,3,8,2019
1820000,75008,3,1272,7,7,2019
1820000,75008,0,1272,1,7,2019
3508846,75003,0,1272,1,8,2019
1000000,75003,0,1272,4,8,2019
62000,75008,0,1272,1,8,2019
3508846,7,7,1272,7,7,2019
844500,75001,0,1272,3,8,2019
483500,75008,2,1272,7,7,2019
483500,75008,0,1272,1,7,2019
1205000,75008,0,1272,3,7,2019
185180,75008,0,1272,1,8,2019
158000,75008,2,1272,7,8,2019
1100000,75008,0,1272,4,8,2019
33636,75001,2,1272,7,7,2019
674000,75008,0,1272,2,8,2019
20000,75008,2,1272,7,8,2019
1215000,75008,2,1272,7,8,2019
1215000,75008,0,1272,3,8,2019
2370000,75008,0,1272,6,8,2019
411000,75008,0,1272,1,7,2019
1720000,75001,0,1272,4,8,2019
650000,75003,0,1272,2,8,2019
285800,75003,0,1272,1,8,2019
7500,75003,2,1272,7,8,2019
1316950,75003,0,1272,3,8,2019
496800,75003,0,1272,2,8,2019
765860,75003,0,1272,3,8,2019
353150,75003,0,1272,3,8,2019
80000,75003,0,1272,1,8,2019
310000,75008,0,1272,1,8,2019
467200,75008,0,1272,2,8,2019
345000,75001,0,1272,2,8,2019
32000,75003,2,1272,7,8,2019
150000,75003,0,1272,1,8,2019
525000,75001,0,1272,2,8,2019
2150000,75001,0,1272,4,5,2019
2460750,75008,2,1272,7,8,2019
2460750,75008,0,1272,8,8,2019
940000,75003,0,1272,2,8,2019
146000,75003,0,1272,1,8,2019
1136700,75001,0,1272,1,8,2019
1136700,75001,0,1272,3,8,2019
1710000,75008,0,1272,4,9,2019
1710000,75008,2,1272,7,9,2019
420000,75001,0,1272,2,8,2019
534000,75003,0,1272,2,8,2019
359000,75003,0,1272,2,8,2019
230000,75003,0,1272,1,8,2019
520000,75003,0,1272,2,9,2019
1380000,75003,0,1272,3,8,2019
480000,75001,0,1272,2,8,2019
881000,75001,0,1272,3,7,2019
1025000,75008,0,1272,2,8,2019
240000,75001,0,1272,1,8,2019
530000,75008,2,1272,7,8,2019
530000,75008,0,1272,1,8,2019
790000,75003,0,1272,2,9,2019
3508846,75008,0,1272,2,8,2019
305820,75008,0,1272,1,8,2019
201500,75001,0,1272,1,8,2019
1769960,75008,0,1272,6,9,2019
1769960,75008,2,1272,7,9,2019
420000,75003,0,1272,1,8,2019
364500,75008,0,1272,2,8,2019
50000,75008,2,1272,7,8,2019
110000,75008,2,1272,7,9,2019
138000,75003,2,1272,7,8,2019
705310,75003,0,1272,2,8,2019
326480,75008,0,1272,1,9,2019
301000,75001,0,1272,2,9,2019
2085000,75008,2,1272,7,8,2019
2085000,75008,3,1272,7,8,2019
2085000,75008,0,1272,4,8,2019
2880000,75008,0,1272,9,7,2019
2880000,75008,2,1272,7,7,2019
375000,75003,0,1272,1,8,2019
295000,75003,0,1272,1,9,2019
30000,75008,2,1272,7,9,2019
5897950,75008,3,1272,7,8,2019
350000,75003,0,1272,2,8,2019
670000,75008,0,1272,2,9,2019
304000,75003,0,1272,2,9,2019
463200,75003,0,1272,2,8,2019
340000,75003,0,1272,2,8,2019
1460000,75001,0,1272,5,9,2019
687370,75008,0,1272,2,9,2019
420000,75003,0,1272,2,8,2019
1241600,75008,0,1272,4,9,2019
1241600,75008,2,1272,7,9,2019
345000,75003,0,1272,1,8,2019
345000,75003,0,187,1,8,2019
35000,75008,2,1272,7,8,2019
2600000,75008,0,1272,7,8,2019
919000,75001,0,1272,4,8,2019
1257677,75008,0,1272,4,8,2019
1257677,75008,2,1272,7,8,2019
3508846,75001,0,1272,3,9,2019
855263,75003,0,1272,3,8,2019
470000,75003,0,1272,2,8,2019
501200,75003,0,1272,1,9,2019
1620000,75008,0,1272,2,8,2019
1620000,75008,2,1272,7,8,2019
1620000,75008,0,1272,1,8,2019
1620000,75008,0,1272,3,8,2019
170000,75008,2,1272,7,9,2019
695000,75008,2,1272,7,9,2019
695000,75008,0,1272,1,9,2019
290000,75008,0,1272,2,8,2019
700000,75003,0,1272,3,9,2019
238000,75003,0,1272,1,9,2019
128380,75003,0,1272,1,9,2019
1610000,75003,3,1272,7,9,2019
1020000,75008,0,1272,3,9,2019
735000,75008,0,1272,3,9,2019
560000,75008,2,1272,7,9,2019
560000,75008,3,1272,7,9,2019
97020,75001,0,1272,2,8,2019
145000,75008,0,1272,1,8,2019
4410000,75001,3,1272,7,9,2019
977000,75003,0,1272,4,8,2019
977000,75003,0,1272,2,8,2019
3050000,75008,2,1272,7,9,2019
3050000,75008,0,1272,5,9,2019
3050000,75008,0,1272,1,9,2019
489000,75003,0,1272,3,9,2019
286020,75003,0,1272,2,8,2019
250000,75003,3,1272,7,9,2019
100000,75003,0,1272,1,9,2019
564300,75003,0,1272,2,9,2019
510000,75001,3,1272,7,9,2019
1710000,75008,0,1272,3,9,2019
205050,75003,0,1272,1,9,2019
40000,75008,0,1272,1,8,2019
2000000,75008,3,1272,7,9,2019
350000,75008,3,1272,7,9,2019
1014000,75003,0,1272,2,9,2019
438700,75008,0,1272,2,9,2019
1300000,75008,0,1272,4,9,2019
1300000,75008,2,1272,7,9,2019
380000,75003,0,1272,1,9,2019
865000,75001,0,1272,3,9,2019
1875000,75008,0,1272,4,9,2019
2391500,75008,2,1272,7,9,2019
2391500,75008,0,1272,4,9,2019
850000,75008,0,1272,3,9,2019
1400000,75008,0,1272,5,9,2019
870000,75001,3,1272,7,9,2019
1150000,75001,0,1272,3,9,2019
900000,75008,3,1272,7,9,2019
532800,75003,0,1272,2,9,2019
310000,75003,0,1272,1,8,2019
180000,75003,0,1272,2,9,2019
203000,75008,0,1272,1,9,2019
1500000,75008,3,1272,7,9,2019
1085000,75003,0,1272,3,9,2019
6000,75008,2,1272,7,8,2019
51000,75001,2,1272,7,9,2019
764500,75003,0,1272,2,9,2019
2750000,75008,2,1272,7,9,2019
2750000,75008,0,1272,6,9,2019
500000,75001,0,1272,2,9,2019
40000,75001,2,1272,7,9,2019
435000,75008,0,1272,1,9,2019
375000,75001,0,1272,1,8,2019
135000,75008,2,1272,7,8,2019
600000,75008,0,1272,2,9,2019
82000,75008,2,1272,7,9,2019
284000,75008,0,1272,2,9,2019
446500,75003,0,1272,3,9,2019
2323619,75008,0,1272,6,8,2019
2323619,75008,0,1272,1,8,2019
2323619,75008,2,1272,7,8,2019
500000,75008,0,1272,3,9,2019
163160,75003,0,1272,1,9,2019
420000,75001,0,1272,4,9,2019
420000,75001,0,1272,2,9,2019
1795000,75003,0,1272,5,9,2019
717500,75003,0,1272,2,9,2019
861900,75001,0,1272,3,9,2019
240000,75003,0,1272,1,9,2019
366667,75003,0,1272,3,9,2019
90000,75008,2,1272,7,9,2019
44000,75003,2,1272,7,9,2019
600000,75003,3,1272,7,9,2019
395000,75008,0,1272,2,9,2019
20000,75008,3,1272,7,9,2019
130000,75008,2,1272,7,9,2019
130000,75008,0,1272,1,9,2019
275000,75003,0,1272,2,9,2019
325000,75003,0,1272,2,8,2019
325000,75003,0,1272,1,8,2019
43500,75008,2,1272,7,8,2019
70000,75008,2,1272,7,9,2019
3600000,75001,2,1272,7,9,2019
3600000,75001,0,1272,7,9,2019
3300000,75008,2,1272,7,9,2019
3300000,75008,0,1272,6,9,2019
39000,75003,2,1272,7,9,2019
230000,75008,0,1272,1,9,2019
1220000,75008,0,1272,3,9,2019
343380,75003,0,1272,1,9,2019
27000,75008,0,1272,7,9,2019
1175000,75003,0,1272,4,9,2019
3050000,75008,0,1272,6,9,2019
264500,75003,0,1272,2,9,2019
2500,75003,2,293,7,9,2019
2500,75003,7,592,7,9,2019
700000,75003,2,1272,7,9,2019
700000,75003,3,1272,7,9,2019
740000,75008,3,1272,7,9,2019
1228600,75001,3,1272,7,9,2019
600000,75003,0,1272,2,9,2019
1575000,75008,3,1272,7,9,2019
52000,75003,2,1272,7,9,2019
520000,75008,2,1272,7,9,2019
520000,75008,0,1272,1,9,2019
65000,75008,0,1272,1,9,2019
1460750,75003,0,1272,3,9,2019
1460750,75003,2,1272,7,9,2019
880000,75003,0,1272,3,9,2019
453000,75008,0,1272,1,8,2019
